"Title","Subtitle","CELEX number","Current consolidated version","Latest consolidated version","LP_Legal basis","ELI","Form","EUROVOC descriptor","ECLI identifier","Subject matter","Directory code","Case-Law directory code (before Lisbon)","Case-Law directory code (after Lisbon)","Legal basis","Transposed legal act(s)","Rectified by","Type of procedure","Collection of the document","Date of document","Date of publication","Author","Date of effect","Date of end of validity","Date of transposition","Applicant/Appellant","Defendant/Other parties to the proceedings","In force indicator","Publication Reference",
"Commission Regulation (EU) No 312/2014 of 26 March 2014 establishing a Network Code on Gas Balancing of Transmission Networks  Text with EEA relevance","","32014R0312","","","","http://data.europa.eu/eli/reg/2014/312/oj","Regulation","energy grid, energy transport, energy market, trading operation, gas supply, gas","","Energy, Internal market - Principles","Energy, Oil and gas, Intra-Community trade","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32009R0715","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2014-03-26","2014-03-27","European Commission","2014-04-16, 2015-10-01","No end date","","","","true","OJ L 91, 27/03/2014, p. 15–35
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, HR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV)",
"Commission Regulation (EU) No 66/2014 of 14 January 2014 implementing Directive 2009/125/EC of the European Parliament and of the Council with regard to ecodesign requirements for domestic ovens, hobs and range hoods  Text with EEA relevance","","32014R0066","2017-01-09","2017-01-09","","http://data.europa.eu/eli/reg/2014/66/oj","Regulation","technical specification, energy efficiency, eco-label, energy consumption, household electrical appliance, gas, consumer information, electrical energy, energy saving, furnace","","Energy, Environment","Environment, consumers and health protection, Energy, Consumers, General principles and programmes, Consumer information, education and representation, Rational utilisation and conservation of energy","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32009L0125","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2014-01-14","2014-01-31","European Commission","2014-02-20, 2015-02-20","No end date","","","","true","OJ L 29, 31/01/2014, p. 33–47
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, HR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV)",
"Commission Regulation (EU) No 813/2013 of 2 August 2013 implementing Directive 2009/125/EC of the European Parliament and of the Council with regard to ecodesign requirements for space heaters and combination heaters  Text with EEA relevance","","32013R0813","2017-01-09","2017-01-09","","http://data.europa.eu/eli/reg/2013/813/oj","Regulation","heating, technical specification, eco-label, energy efficiency, environmental impact, electrical energy, energy saving","","Environment, Energy","Energy, General principles and programmes, Rational utilisation and conservation of energy","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32009L0125","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2013-08-02","2013-09-06","European Commission","2018-09-26, 2015-09-26, 2013-09-26","No end date","","","","true","OJ L 239, 06/09/2013, p. 136–161
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, HR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV)",
"Commission Regulation (EU) No 814/2013 of 2 August 2013 implementing Directive 2009/125/EC of the European Parliament and of the Council with regard to ecodesign requirements for water heaters and hot water storage tanks  Text with EEA relevance","","32013R0814","2017-01-09","2017-01-09","","http://data.europa.eu/eli/reg/2013/814/oj","Regulation","environmental impact, energy saving, electrical energy, household electrical appliance, eco-label, energy efficiency, technical specification","","Environment, Energy","Energy, General principles and programmes, Rational utilisation and conservation of energy","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32009L0125","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2013-08-02","2013-09-06","European Commission","2013-09-26, 2015-09-26, 2018-09-26, 2017-09-26","No end date","","","","true","OJ L 239, 06/09/2013, p. 162–183
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, HR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV)",
"Commission Regulation (EU) No 666/2013 of 8 July 2013 implementing Directive 2009/125/EC of the European Parliament and of the Council with regard to ecodesign requirements for vacuum cleaners  Text with EEA relevance","","32013R0666","2017-01-09","2017-01-09","","http://data.europa.eu/eli/reg/2013/666/oj","Regulation","product design, technical specification, energy efficiency, eco-label, environmental impact, energy saving, household electrical appliance, marketing standard","","Environment, Energy","Energy, Environment, consumers and health protection, General principles and programmes, Consumers, Rational utilisation and conservation of energy, Consumer information, education and representation","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32009L0125","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2013-07-08","2013-07-13","European Commission","2013-08-02","No end date","","","","true","OJ L 192, 13/07/2013, p. 24–34
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV), OJ L 192, 13/07/2013, p. 2–12
		 (HR)",
"Commission Regulation (EU) No 617/2013 of 26 June 2013 implementing Directive 2009/125/EC of the European Parliament and of the Council with regard to ecodesign requirements for computers and computer servers  Text with EEA relevance","","32013R0617","2020-03-01","2020-03-01","","http://data.europa.eu/eli/reg/2013/617/oj","Regulation","environmental impact, energy saving, electrical energy, computer, product design, eco-label, network server, energy efficiency, technical specification","","Environment, Energy","Energy, General principles and programmes, Rational utilisation and conservation of energy","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32009L0125","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2013-06-26","2013-06-27, 2014-10-07","European Commission","2016-01-01, 2014-07-01, 2013-07-17","2025-05-08, No end date, 2020-03-31","","","","true","OJ L 175, 27/06/2013, p. 13–33
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV), This document has been published in a special edition(s) (
           		HR)
		",
"Commission Regulation (EU) No 543/2013 of 14 June 2013 on submission and publication of data in electricity markets and amending Annex I to Regulation (EC) No 714/2009 of the European Parliament and of the Council  Text with EEA relevance","","32013R0543","2020-01-01","2020-01-01","","http://data.europa.eu/eli/reg/2013/543/oj","Regulation","energy transport, energy consumption, solar energy, disclosure of information, energy grid, energy production, information system, wind energy, electricity supply, electrical energy","","Energy, Internal market - Principles","Energy, Electricity","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32009R0714","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2013-06-14","2013-06-15, 2014-10-07","European Commission","2013-07-05, 2015-01-05","No end date, 2019-12-31","","","","true","OJ L 163, 15/06/2013, p. 1–12
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV), This document has been published in a special edition(s) (
           		HR)
		",
"Commission Regulation (EU) No 932/2012 of 3 October 2012 implementing Directive 2009/125/EC of the European Parliament and of the Council with regard to ecodesign requirements for household tumble driers  Text with EEA relevance","","32012R0932","2017-01-09","2017-01-09","","http://data.europa.eu/eli/reg/2012/932/oj","Regulation","technical standard, energy consumption, eco-label, energy saving, environmental impact, household electrical appliance, consumer information","","Energy, Environment","Energy, General principles and programmes, Rational utilisation and conservation of energy","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32009L0125","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2012-10-03","2012-10-12, 2013-05-24","European Commission","2013-11-01, 2014-11-01, 2015-11-01, 2012-11-01","2025-06-30","","","","true","OJ L 278, 12/10/2012, p. 1–10
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV), This document has been published in a special edition(s) (
           		HR)
		",
"Commission Regulation (EU) No 547/2012 of 25 June 2012 implementing Directive 2009/125/EC of the European Parliament and of the Council with regard to ecodesign requirements for water pumps  Text with EEA relevance","","32012R0547","2017-01-09","2017-01-09","","http://data.europa.eu/eli/reg/2012/547/oj","Regulation","eco-label, pump, technical specification, energy consumption, hydraulic machinery, product design, electrical energy, energy saving","","Environment, Energy","Energy, General principles and programmes, Rational utilisation and conservation of energy","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32009L0125","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2012-06-25","2012-06-26, 2013-05-24","European Commission","2012-07-16","No end date","","","","true","OJ L 165, 26/06/2012, p. 28–36
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV), This document has been published in a special edition(s) (
           		HR)
		",
"Commission Regulation (EU) No 206/2012 of 6 March 2012 implementing Directive 2009/125/EC of the European Parliament and of the Council with regard to ecodesign requirements for air conditioners and comfort fans  Text with EEA relevance","","32012R0206","2017-01-09","2017-01-09","","http://data.europa.eu/eli/reg/2012/206/oj","Regulation","environmental impact, air conditioning, energy saving, household electrical appliance, noise, product design, energy consumption, eco-label","","Environment, Energy","Energy, General principles and programmes, Rational utilisation and conservation of energy","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32009L0125","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2012-03-06","2012-03-10, 2013-05-24","European Commission","2012-03-30, 2013-01-01","No end date","","","","true","OJ L 72, 10/03/2012, p. 7–27
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV), This document has been published in a special edition(s) (
           		HR)
		",
"Commission Regulation (EU) No 327/2011 of 30 March 2011 implementing Directive 2009/125/EC of the European Parliament and of the Council with regard to ecodesign requirements for fans driven by motors with an electric input power between 125 W and 500 kW  Text with EEA relevance","","32011R0327","2017-01-09","2017-01-09","","http://data.europa.eu/eli/reg/2011/327/oj","Regulation","environmental impact, energy saving, marketing standard, electrical equipment, energy consumption, technical regulations, eco-label","","Environment, Approximation of laws, Energy","Energy, Industrial policy and internal market, General principles and programmes, Internal market: approximation of laws, Rational utilisation and conservation of energy, Other sectors for approximation of laws","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32009L0125","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2011-03-30","2011-04-06, 2013-05-24","European Commission","2011-04-26","No end date","","","","true","OJ L 90, 06/04/2011, p. 8–21
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV), This document has been published in a special edition(s) (
           		HR)
		",
"Commission Regulation (EU) No 838/2010 of 23 September 2010 on laying down guidelines relating to the inter-transmission system operator compensation mechanism and a common regulatory approach to transmission charging  Text with EEA relevance","","32010R0838","","","","http://data.europa.eu/eli/reg/2010/838/oj","Regulation","electricity supply, market access, electrical energy, cross-border transport, energy grid, transport network","","Energy, Internal market - Principles","Energy, Electricity","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32009R0714","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2010-09-23","2010-09-24, 2013-05-24","European Commission","2011-03-03, 2010-10-14","No end date","","","","true","OJ L 250, 24/09/2010, p. 5–11
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV), This document has been published in a special edition(s) (
           		HR)
		",
"Council Regulation (EU, Euratom) No 617/2010 of 24 June 2010 concerning the notification to the Commission of investment projects in energy infrastructure within the European Union and repealing Regulation (EC) No 736/96","","32010R0617","","","","http://data.europa.eu/eli/reg/2010/617/oj","Regulation","electrical energy, energy policy, energy distribution, data processing, EU action, exchange of information, petroleum, European Commission, investment project, natural gas","","Energy, Information and verification, Investments","Energy, General principles and programmes, General","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:12010A187, https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:12010E337","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2010-06-24","2010-07-15, 2012-10-20","Council of the European Union","2010-08-04","No end date","","","","true","OJ L 180, 15/07/2010, p. 7–14
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV), This document has been published in a special edition(s) (
           		HR)
		",
"Commission Regulation (EC) No 641/2009 of 22 July 2009 implementing Directive 2005/32/EC of the European Parliament and of the Council with regard to ecodesign requirements for glandless standalone circulators and glandless circulators integrated in products (Text with EEA relevance)","","32009R0641","2019-11-14","2019-11-14","","http://data.europa.eu/eli/reg/2009/641/oj","Regulation","heating, energy consumption, electric machinery, energy production, environmental protection, waste recycling, environmental impact, energy saving","","Technical barriers, Approximation of laws, Energy","Energy, Industrial policy and internal market, General principles and programmes, Internal market: approximation of laws, Rational utilisation and conservation of energy, Other sectors for approximation of laws","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32005L0032","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2009-07-22","2009-07-23, 2013-01-24","European Commission","2009-08-12","No end date","","","","true","OJ L 191, 23/07/2009, p. 35–41
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV), This document has been published in a special edition(s) (
           		HR)
		",
"Commission Regulation (EC) No 107/2009 of 4 February 2009 implementing Directive 2005/32/EC of the European Parliament and of the Council with regard to ecodesign requirements for simple set-top boxes (Text with EEA relevance)","","32009R0107","2017-01-09","2017-01-09","","http://data.europa.eu/eli/reg/2009/107/oj","Regulation","energy consumption, technical standard, eco-label, electronic device, energy saving, high-definition television, pay television, marketing standard","","Energy, Approximation of laws, Technical barriers","Energy, Industrial policy and internal market, General principles and programmes, Internal market: approximation of laws, Rational utilisation and conservation of energy, Other sectors for approximation of laws","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32005L0032","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2009-02-04","2009-02-05, 2013-04-23","European Commission","2010-02-25, 2012-02-25, 2009-02-25","2025-05-08","","","","true","OJ L 36, 05/02/2009, p. 8–14
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV), This document has been published in a special edition(s) (
           		HR)
		",
"Commission Regulation (EC) No 1275/2008 of 17 December 2008 implementing Directive 2005/32/EC of the European Parliament and of the Council with regard to ecodesign requirements for standby and off mode electric power consumption of electrical and electronic household and office equipment (Text with EEA relevance)","","32008R1275","2021-03-01","2021-03-01","","http://data.europa.eu/eli/reg/2008/1275/oj","Regulation","energy consumption, automatic game, electronic equipment, audiovisual equipment, clean technology, product design, household electrical appliance, electrical equipment, electrical energy, energy saving, information technology","","Approximation of laws, Technical barriers, Energy","Industrial policy and internal market, Energy, Internal market: approximation of laws, General principles and programmes, Other sectors for approximation of laws, Rational utilisation and conservation of energy","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32005L0032","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2008-12-17","2008-12-18, 2013-06-19","European Commission","2009-01-07, 2013-01-07, 2010-01-07","2025-05-08","","","","true","OJ L 339, 18/12/2008, p. 45–52
		 (BG, ES, CS, DA, DE, ET, EL, EN, FR, IT, LV, LT, HU, MT, NL, PL, PT, RO, SK, SL, FI, SV), This document has been published in a special edition(s) (
           		HR)
		",
"Commission Regulation (Euratom) No 66/2006 of  16 January 2006  exempting the transfer of small quantities of ores, source materials and special fissile materials from the rules of the chapter on supplies","","32006R0066","","","","http://data.europa.eu/eli/reg/2006/66/oj","Regulation","radioactive materials, disclosure of information, trading operation, nuclear fuel, energy supply","","Supply agency","Energy, Nuclear energy, Fuel supplies","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A124, https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A074, https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A002, https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A077, https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A161","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2006-01-16","2006-01-17, 2006-11-28, 2007-01-01, 2012-10-20","European Commission","2006-02-06","No end date","","","","true","OJ L 11, 17/01/2006, p. 6–8
		 (ES, CS, DA, DE, ET, EL, EN, FR, IT, LV, LT, HU, NL, PL, PT, SK, SL, FI, SV), OJ L 330M , 28/11/2006, p. 12–14
		 (MT), This document has been published in a special edition(s) (
           		BG, RO, HR)
		",
"Commission Regulation (Euratom) No 302/2005 of 8 February 2005 on the application of Euratom safeguards - Council/Commission statement","","32005R0302","2013-07-01","2013-07-01","","http://data.europa.eu/eli/reg/2005/302/oj","Regulation","International Atomic Energy Agency, application of EU law, nuclear safety, EAEC","","Environment, Nuclear common market","Energy, Nuclear energy, Safeguards","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A081, https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A077, https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A078, https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A079","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2005-02-08","2005-02-28, 2008-11-29, 2007-01-01, 2012-05-16","European Commission","2005-03-20","No end date","","","","true","OJ L 54, 28/02/2005, p. 1–71
		 (ES, CS, DA, DE, ET, EL, EN, FR, IT, LV, LT, HU, NL, PL, PT, SK, SL, FI, SV), OJ L 319M , 29/11/2008, p. 81–151
		 (MT), This document has been published in a special edition(s) (
           		BG, RO, HR)
		",
"Commission Regulation (EC) No 1209/2000 of 8 June 2000 determining procedures for effecting the communications prescribed under Article 41 of the Treaty establishing the European Atomic Energy Community","","32000R1209","2003-08-20","2003-08-20","","http://data.europa.eu/eli/reg/2000/1209/oj","Regulation","nuclear power station, disclosure of information, investment project, nuclear industry, EAEC, data recording","","Nuclear common market, Information and verification","Energy, Nuclear energy, Other measures relating to nuclear energy","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A041, https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:31999R2587","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","2000-06-08","2000-06-09, 2007-01-01, 2004-05-01, 2012-10-20","European Commission","2000-06-29","No end date","","","","true","OJ L 138, 09/06/2000, p. 12–14
		 (ES, DA, DE, EL, EN, FR, IT, NL, PT, FI, SV), This document has been published in a special edition(s) (
           		CS, ET, LV, LT, HU, MT, PL, SK, SL, BG, RO, HR)
		",
"Council Regulation (Euratom) No 2587/1999 of 2 December 1999 defining the investment projects to be communicated to the Commission in accordance with Article 41 of the Treaty establishing the European Atomic Energy Community","","31999R2587","","","","http://data.europa.eu/eli/reg/1999/2587/oj","Regulation","European Commission, investment project, exchange of information, EAEC, investment","","Nuclear common market, Investments, Information and verification","Energy, Nuclear energy, Other measures relating to nuclear energy","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A041","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","1999-12-02","1999-12-09, 2007-01-01, 2004-05-01, 2012-10-20","Council of the European Union","2000-03-09, 1999-12-09","No end date","","","","true","OJ L 315, 09/12/1999, p. 1–3
		 (ES, DA, DE, EL, EN, FR, IT, NL, PT, FI, SV), This document has been published in a special edition(s) (
           		CS, ET, LV, LT, HU, MT, PL, SK, SL, BG, RO, HR)
		",
"EAEC Council: Regulation No 9 defining the concentrations in ores as provided for in Article 197 (4) of the Treaty establishing the European Atomic Energy Community","","31960R0009(01)","","","","http://data.europa.eu/eli/reg/1960/9(1)/oj","Regulation","nuclear physics, uranium, thorium, nuclear technology","","Ore","Energy, Nuclear energy","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A197, https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A161","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","1960-02-02","1960-02-22, 1986-01-01, 1995-01-01, 1972-01-01","Council of the European Union","1960-03-14","No end date","","","","true","OJ 12, 22/02/1960, p. 482–482
		 (DE, FR, IT, NL), English special edition: Series I Volume 1959-1962 P. 43  - 43, Other special edition(s) (
           		DA, ES, PT, FI, SV)
		",
"EAEC Council: Regulation No 3 implementing Article 24 of the Treaty establishing the European Atomic Energy Community","","31958R0003(01)","","","","http://data.europa.eu/eli/reg/1958/3(1)/oj","Regulation","application of EU law, dissemination of EU information, joint venture, confidentiality, EAEC","","Dissemination of information, Security system, Nuclear common market","Energy, Nuclear energy, Nuclear research","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A024, https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A025, https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A217","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","1958-07-31","1958-10-06, 2004-05-01, 1986-01-01, 1980-12-31, 2007-01-01, 1995-01-01, 1972-01-01, 2012-09-14","Council of the European Union","1958-11-15","No end date","","","","true","OJ 17, 06/10/1958, p. 406–416
		 (DE, FR, IT, NL), English special edition: Series I Volume 1952-1958 P. 63  - 70, Other special edition(s) (
           		DA, EL, ES, PT, FI, SV, CS, ET, LV, LT, HU, MT, PL, SK, SL, BG, RO, HR)
		",
"Regulation No 7/63/Euratom of the Council of 3 December 1963 on rules of procedure of the Arbitration Committee provided for in Article 18 of the Treaty establishing the European Atomic Energy Community","","31963R0007","","","","http://data.europa.eu/eli/reg/1963/7/oj","Regulation","court of arbitration, committee (EU), comitology, power of decision, administrative procedure, ECSC","","Nuclear common market","Energy, General principles and programmes, General","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A018","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","1963-12-03","1963-12-10, 1972-01-01, 2004-05-01, 2007-01-01, 1995-01-01, 2012-09-14, 1986-01-01, 1980-12-31","Council of the European Union","1963-12-30","No end date","","","","true","OJ 180, 10/12/1963, p. 2849–2853
		 (DE, FR, IT, NL), English special edition: Series I Volume 1963-1964 P. 56  - 61, Other special edition(s) (
           		DA, EL, ES, PT, FI, SV, CS, ET, LV, LT, HU, MT, PL, SK, SL, BG, RO, HR)
		",
"Council Regulation (EC) No 2964/95 of 20 December 1995 introducing registration for crude oil imports and deliveries in the Community","","31995R2964","","","","http://data.europa.eu/eli/reg/1995/2964/oj","Regulation","import, delivery, crude oil, exchange of information","","Protocol on Ireland/Northern Ireland, Energy, Annex 2 Provisions of Union law referred to in Article 5(4), Other","Energy, Oil and gas, Other measures relating to oil or gas","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11992E213","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","1995-12-20","1995-12-22, 2004-05-01, 2007-01-01, 2012-05-16","Council of the European Union","1995-12-22","No end date","","","","true","OJ L 310, 22/12/1995, p. 5–6
		 (ES, DA, DE, EL, EN, FR, IT, NL, PT, FI, SV), This document has been published in a special edition(s) (
           		CS, ET, LV, LT, HU, MT, PL, SK, SL, BG, RO, HR)
		",
"Council Regulation (Euratom) No 1493/93 of 8 June 1993 on shipments of radioactive substances between Member States","","31993R1493","","","","http://data.europa.eu/eli/reg/1993/1493/oj","Regulation","customs formalities, nuclear safety, transport of dangerous goods, intra-EU transport, radioactive waste, radioactive materials","","Nuclear common market, Public health, Environment","Environment, consumers and health protection, Environment, consumers and health protection, Energy, Environment, Health protection, Nuclear energy, Pollution and nuisances, Safeguards, Nuclear safety and radioactive waste","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A032, https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957A031","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","1993-06-08","1993-06-19, 2004-05-01, 1995-01-01, 2007-01-01, 2012-05-16","Council of the European Union","1993-07-09","No end date","","","","true","OJ L 148, 19/06/1993, p. 1–7
		 (ES, DA, DE, EL, EN, FR, IT, NL, PT), This document has been published in a special edition(s) (
           		FI, SV, CS, ET, LV, LT, HU, MT, PL, SK, SL, BG, RO, HR)
		",
"Council Regulation (EEC) No 1890/84 of 26 June 1984 introducing special measures of Community interest relating to energy strategy","","31984R1890","","","","http://data.europa.eu/eli/reg/1984/1890/oj","Regulation","power plant, United Kingdom, Germany, project of common interest, energy policy, balance of payments assistance","","Energy, Provisions under Article 235 EEC","Energy, General principles and programmes, General","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957E235","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","1984-06-26","1984-07-04, 1995-01-01","Council of the European Union","1984-07-04","No end date","","","","true","OJ L 177, 04/07/1984, p. 7–9
		 (DA, DE, EL, EN, FR, IT, NL), This document has been published in a special edition(s) (
           		FI, SV)
		",
"Council Regulation (EEC) No 625/83 of 15 March 1983 establishing specific measures of Community interest relating to energy strategy","","31983R0625","","","","http://data.europa.eu/eli/reg/1983/625/oj","Regulation","United Kingdom, Germany, energy resources, energy policy, development plan","","Financial provisions, Energy, Provisions under Article 235 EEC","Energy, General principles and programmes, General","","","https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:11957E235","","","","ALL_ALL, PUBLISHED_IN_OJ, EU_LAW_ALL, LEGISLATION","1983-03-15","1983-03-19, 1995-01-01","Council of the European Union","1983-03-19","No end date","","","","true","OJ L 73, 19/03/1983, p. 8–10
		 (DA, DE, EL, EN, FR, IT, NL), This document has been published in a special edition(s) (
           		FI, SV)
		",
